feedback_id,customer_id,feedback_date,csat_score,feedback_text
FB-0008302,CUST-102786,2026-07-24,8.0,The platform has been reliable and support was helpful.
FB-0008303,CUST-102786,2026-04-28,7.9,Everything worked well and the issue was resolved quickly.
FB-0008304,CUST-102786,2026-06-07,10.0,The platform has been reliable and support was helpful.
FB-0008305,CUST-102787,2026-02-08,6.9,We aren't using the platform as much as before.
FB-0008306,CUST-102787,2026-07-19,7.7,We aren't using the platform as much as before.
FB-0008307,CUST-102787,2026-06-01,5.0,I'm not sure we're getting enough value from the subscription.
FB-0008308,CUST-102788,2026-04-05,3.4,We are considering cancelling at renewal.
FB-0008309,CUST-102788,2026-04-29,3.9,We're evaluating alternatives and may move away from the platform.
FB-0008310,CUST-102788,2026-04-13,3.6,We're evaluating alternatives and may move away from the platform.
FB-0008311,CUST-102789,2026-04-09,8.7,The platform has been reliable and support was helpful.
FB-0008312,CUST-102789,2026-07-14,9.8,Everything worked well and the issue was resolved quickly.
FB-0008313,CUST-102790,2026-03-01,6.6,The recent product changes made our workflow harder.
FB-0008314,CUST-102790,2026-03-20,3.1,Several important features are not working as expected.
FB-0008315,CUST-102790,2026-03-28,5.8,Several important features are not working as expected.
FB-0008316,CUST-102791,2026-06-02,4.3,The problem is still unresolved and this is becoming frustrating.
FB-0008317,CUST-102791,2026-06-28,4.2,I've contacted support multiple times for the same issue.
FB-0008318,CUST-102791,2026-05-23,5.7,The problem is still unresolved and this is becoming frustrating.
FB-0008319,CUST-102792,2026-02-27,6.8,I'm not sure we're getting enough value from the subscription.
FB-0008320,CUST-102792,2026-04-24,8.1,I'm not sure we're getting enough value from the subscription.
FB-0008321,CUST-102792,2026-07-16,7.7,I'm not sure we're getting enough value from the subscription.
FB-0008322,CUST-102792,2026-07-02,6.4,I'm not sure we're getting enough value from the subscription.
FB-0008323,CUST-102793,2026-05-05,7.7,The platform has been reliable and support was helpful.
FB-0008324,CUST-102793,2026-06-30,8.3,Everything worked well and the issue was resolved quickly.
FB-0008325,CUST-102794,2026-07-17,5.1,Several important features are not working as expected.
FB-0008326,CUST-102794,2026-07-07,5.8,The recent product changes made our workflow harder.
FB-0008327,CUST-102794,2026-03-24,2.6,The recent product changes made our workflow harder.
FB-0008328,CUST-102795,2026-02-22,8.5,Everything worked well and the issue was resolved quickly.
FB-0008329,CUST-102795,2026-06-13,9.7,The platform has been reliable and support was helpful.
FB-0008330,CUST-102796,2026-02-23,7.4,We aren't using the platform as much as before.
FB-0008331,CUST-102796,2026-03-25,5.5,We aren't using the platform as much as before.
FB-0008332,CUST-102796,2026-06-19,5.2,I'm not sure we're getting enough value from the subscription.
FB-0008333,CUST-102797,2026-03-13,7.6,"The issue was annoying, but the team resolved it quickly."
FB-0008334,CUST-102797,2026-02-07,8.3,"The issue was annoying, but the team resolved it quickly."
FB-0008335,CUST-102797,2026-02-28,8.9,"I was frustrated by the new interface, but overall the product is valuable."
FB-0008336,CUST-102797,2026-04-20,6.4,"The issue was annoying, but the team resolved it quickly."
FB-0008337,CUST-102798,2026-04-27,7.5,Everything worked well and the issue was resolved quickly.
FB-0008338,CUST-102798,2026-07-14,8.9,The platform has been reliable and support was helpful.
FB-0008339,CUST-102798,2026-04-08,9.9,The platform has been reliable and support was helpful.
FB-0008340,CUST-102799,2026-03-02,6.5,I'm not sure we're getting enough value from the subscription.
FB-0008341,CUST-102799,2026-04-29,5.0,I'm not sure we're getting enough value from the subscription.
FB-0008342,CUST-102799,2026-04-25,5.9,I'm not sure we're getting enough value from the subscription.
FB-0008343,CUST-102800,2026-04-18,6.5,We aren't using the platform as much as before.
FB-0008344,CUST-102800,2026-06-11,7.1,We aren't using the platform as much as before.
FB-0008345,CUST-102800,2026-07-12,7.2,We aren't using the platform as much as before.
FB-0008346,CUST-102801,2026-06-23,9.8,The platform has been reliable and support was helpful.
FB-0008347,CUST-102801,2026-05-13,8.4,Everything worked well and the issue was resolved quickly.
FB-0008348,CUST-102802,2026-06-20,2.0,The service problems and billing issues make it difficult to justify continuing.
FB-0008349,CUST-102802,2026-03-19,2.0,The service problems and billing issues make it difficult to justify continuing.
FB-0008350,CUST-102802,2026-03-04,3.6,We've had too many problems and are seriously considering alternatives.
FB-0008351,CUST-102802,2026-03-15,2.5,The service problems and billing issues make it difficult to justify continuing.
FB-0008352,CUST-102803,2026-05-28,5.7,I'm not sure we're getting enough value from the subscription.
FB-0008353,CUST-102803,2026-06-20,7.1,I'm not sure we're getting enough value from the subscription.
FB-0008354,CUST-102803,2026-04-20,7.4,We aren't using the platform as much as before.
FB-0008355,CUST-102803,2026-04-24,7.1,We aren't using the platform as much as before.
FB-0008356,CUST-102804,2026-04-22,6.2,We aren't using the platform as much as before.
FB-0008357,CUST-102804,2026-04-16,6.6,I'm not sure we're getting enough value from the subscription.
FB-0008358,CUST-102805,2026-05-17,6.8,Everything worked well and the issue was resolved quickly.
FB-0008359,CUST-102805,2026-05-28,9.5,Everything worked well and the issue was resolved quickly.
FB-0008360,CUST-102805,2026-03-28,8.9,The platform has been reliable and support was helpful.
FB-0008361,CUST-102805,2026-04-24,7.4,The platform has been reliable and support was helpful.
FB-0008362,CUST-102806,2026-05-23,3.4,The service problems and billing issues make it difficult to justify continuing.
FB-0008363,CUST-102806,2026-03-23,3.6,We've had too many problems and are seriously considering alternatives.
FB-0008364,CUST-102806,2026-07-11,3.7,We've had too many problems and are seriously considering alternatives.
FB-0008365,CUST-102807,2026-05-04,6.9,Everything worked well and the issue was resolved quickly.
FB-0008366,CUST-102807,2026-02-26,8.2,The platform has been reliable and support was helpful.
FB-0008367,CUST-102807,2026-02-09,9.2,Everything worked well and the issue was resolved quickly.
FB-0008368,CUST-102807,2026-06-25,8.2,Everything worked well and the issue was resolved quickly.
FB-0008369,CUST-102808,2026-04-29,2.8,Several important features are not working as expected.
FB-0008370,CUST-102808,2026-07-22,5.8,Several important features are not working as expected.
FB-0008371,CUST-102808,2026-07-21,4.7,Several important features are not working as expected.
FB-0008372,CUST-102808,2026-05-05,6.2,Several important features are not working as expected.
FB-0008373,CUST-102809,2026-04-16,3.4,The service problems and billing issues make it difficult to justify continuing.
FB-0008374,CUST-102809,2026-07-05,3.3,We've had too many problems and are seriously considering alternatives.
FB-0008375,CUST-102809,2026-05-24,3.8,We've had too many problems and are seriously considering alternatives.
FB-0008376,CUST-102810,2026-02-21,4.3,There appears to be an unexpected charge on my account.
FB-0008377,CUST-102810,2026-03-03,5.9,There appears to be an unexpected charge on my account.
FB-0008378,CUST-102810,2026-07-23,4.8,There appears to be an unexpected charge on my account.
FB-0008379,CUST-102810,2026-06-05,5.7,I don't understand the latest invoice.
FB-0008380,CUST-102811,2026-06-04,6.2,I'm not sure we're getting enough value from the subscription.
FB-0008381,CUST-102811,2026-07-04,7.7,We aren't using the platform as much as before.
FB-0008382,CUST-102812,2026-07-27,7.2,The platform has been reliable and support was helpful.
FB-0008383,CUST-102812,2026-02-27,7.2,The platform has been reliable and support was helpful.
FB-0008384,CUST-102813,2026-03-28,4.5,The recent product changes made our workflow harder.
FB-0008385,CUST-102813,2026-03-21,3.4,Several important features are not working as expected.
FB-0008386,CUST-102813,2026-02-24,4.6,Several important features are not working as expected.
FB-0008387,CUST-102814,2026-04-19,6.0,I don't understand the latest invoice.
FB-0008388,CUST-102814,2026-06-26,4.8,There appears to be an unexpected charge on my account.
FB-0008389,CUST-102814,2026-04-16,6.4,I don't understand the latest invoice.
FB-0008390,CUST-102814,2026-04-19,7.4,I don't understand the latest invoice.
FB-0008391,CUST-102815,2026-03-29,9.8,"The issue was annoying, but the team resolved it quickly."
FB-0008392,CUST-102815,2026-07-24,7.3,"The issue was annoying, but the team resolved it quickly."
FB-0008393,CUST-102815,2026-02-20,7.9,"The issue was annoying, but the team resolved it quickly."
FB-0008394,CUST-102816,2026-03-07,5.4,The recent product changes made our workflow harder.
FB-0008395,CUST-102816,2026-02-17,7.1,Several important features are not working as expected.
FB-0008396,CUST-102817,2026-03-29,8.5,"The issue was annoying, but the team resolved it quickly."
FB-0008397,CUST-102817,2026-06-11,8.4,"The issue was annoying, but the team resolved it quickly."
FB-0008398,CUST-102817,2026-03-01,7.3,"The issue was annoying, but the team resolved it quickly."
FB-0008399,CUST-102818,2026-03-25,6.3,I'm not sure we're getting enough value from the subscription.
FB-0008400,CUST-102818,2026-03-01,6.4,We aren't using the platform as much as before.
FB-0008401,CUST-102818,2026-03-13,7.9,We aren't using the platform as much as before.
FB-0008402,CUST-102819,2026-02-17,8.4,The platform has been reliable and support was helpful.
FB-0008403,CUST-102819,2026-04-19,6.5,The platform has been reliable and support was helpful.
FB-0008404,CUST-102819,2026-06-15,7.2,Everything worked well and the issue was resolved quickly.
FB-0008405,CUST-102820,2026-04-25,6.8,We aren't using the platform as much as before.
FB-0008406,CUST-102820,2026-06-14,6.1,We aren't using the platform as much as before.
FB-0008407,CUST-102820,2026-07-15,7.5,We aren't using the platform as much as before.
FB-0008408,CUST-102820,2026-02-05,8.0,I'm not sure we're getting enough value from the subscription.
FB-0008409,CUST-102821,2026-06-07,8.1,We aren't using the platform as much as before.
FB-0008410,CUST-102821,2026-05-26,4.7,I'm not sure we're getting enough value from the subscription.
FB-0008411,CUST-102821,2026-07-24,6.0,I'm not sure we're getting enough value from the subscription.
FB-0008412,CUST-102822,2026-03-09,5.5,We aren't using the platform as much as before.
FB-0008413,CUST-102822,2026-05-02,6.5,We aren't using the platform as much as before.
FB-0008414,CUST-102822,2026-03-21,6.2,We aren't using the platform as much as before.
FB-0008415,CUST-102822,2026-05-07,5.9,I'm not sure we're getting enough value from the subscription.
FB-0008416,CUST-102823,2026-05-17,7.5,The platform has been reliable and support was helpful.
FB-0008417,CUST-102823,2026-07-20,8.3,The platform has been reliable and support was helpful.
FB-0008418,CUST-102824,2026-04-25,8.8,Everything worked well and the issue was resolved quickly.
FB-0008419,CUST-102824,2026-05-18,8.7,The platform has been reliable and support was helpful.
FB-0008420,CUST-102824,2026-02-03,6.7,Everything worked well and the issue was resolved quickly.
FB-0008421,CUST-102825,2026-02-20,10.0,The platform has been reliable and support was helpful.
FB-0008422,CUST-102825,2026-03-09,8.3,The platform has been reliable and support was helpful.
FB-0008423,CUST-102826,2026-04-17,9.4,The platform has been reliable and support was helpful.
FB-0008424,CUST-102826,2026-04-05,7.8,The platform has been reliable and support was helpful.
FB-0008425,CUST-102827,2026-03-20,4.5,We're evaluating alternatives and may move away from the platform.
FB-0008426,CUST-102827,2026-04-26,3.2,We're evaluating alternatives and may move away from the platform.
FB-0008427,CUST-102827,2026-05-02,5.5,We're evaluating alternatives and may move away from the platform.
FB-0008428,CUST-102827,2026-04-28,3.5,We are considering cancelling at renewal.
FB-0008429,CUST-102828,2026-05-06,9.2,Everything worked well and the issue was resolved quickly.
FB-0008430,CUST-102828,2026-07-10,6.3,The platform has been reliable and support was helpful.
FB-0008431,CUST-102829,2026-07-10,5.3,We aren't using the platform as much as before.
FB-0008432,CUST-102829,2026-04-24,6.2,I'm not sure we're getting enough value from the subscription.
FB-0008433,CUST-102829,2026-04-10,5.2,I'm not sure we're getting enough value from the subscription.
FB-0008434,CUST-102830,2026-06-25,7.8,The platform has been reliable and support was helpful.
FB-0008435,CUST-102830,2026-03-20,7.2,Everything worked well and the issue was resolved quickly.
FB-0008436,CUST-102830,2026-05-19,9.9,Everything worked well and the issue was resolved quickly.
FB-0008437,CUST-102830,2026-07-19,8.8,Everything worked well and the issue was resolved quickly.
FB-0008438,CUST-102831,2026-05-17,8.4,"The issue was annoying, but the team resolved it quickly."
FB-0008439,CUST-102831,2026-02-21,10.0,"I was frustrated by the new interface, but overall the product is valuable."
FB-0008440,CUST-102831,2026-07-20,7.0,"I was frustrated by the new interface, but overall the product is valuable."
FB-0008441,CUST-102831,2026-03-20,7.7,"The issue was annoying, but the team resolved it quickly."
FB-0008442,CUST-102832,2026-02-08,8.6,Everything worked well and the issue was resolved quickly.
FB-0008443,CUST-102832,2026-06-30,8.2,The platform has been reliable and support was helpful.
FB-0008444,CUST-102833,2026-07-15,4.9,The problem is still unresolved and this is becoming frustrating.
FB-0008445,CUST-102833,2026-02-22,3.7,I've contacted support multiple times for the same issue.
FB-0008446,CUST-102833,2026-05-30,4.8,The problem is still unresolved and this is becoming frustrating.
FB-0008447,CUST-102834,2026-06-11,7.4,Everything worked well and the issue was resolved quickly.
FB-0008448,CUST-102834,2026-04-14,8.0,The platform has been reliable and support was helpful.
FB-0008449,CUST-102835,2026-07-22,8.3,I'm not sure we're getting enough value from the subscription.
FB-0008450,CUST-102835,2026-03-01,5.4,I'm not sure we're getting enough value from the subscription.
FB-0008451,CUST-102835,2026-05-21,6.3,I'm not sure we're getting enough value from the subscription.
FB-0008452,CUST-102835,2026-02-27,6.9,I'm not sure we're getting enough value from the subscription.
FB-0008453,CUST-102836,2026-03-09,4.1,The problem is still unresolved and this is becoming frustrating.
FB-0008454,CUST-102836,2026-07-01,4.8,I've contacted support multiple times for the same issue.
FB-0008455,CUST-102836,2026-04-22,4.0,The problem is still unresolved and this is becoming frustrating.
FB-0008456,CUST-102836,2026-03-26,4.8,I've contacted support multiple times for the same issue.
FB-0008457,CUST-102837,2026-05-19,7.7,Everything worked well and the issue was resolved quickly.
FB-0008458,CUST-102837,2026-07-26,6.1,Everything worked well and the issue was resolved quickly.
FB-0008459,CUST-102837,2026-02-23,8.2,Everything worked well and the issue was resolved quickly.
FB-0008460,CUST-102837,2026-05-18,8.2,Everything worked well and the issue was resolved quickly.
FB-0008461,CUST-102838,2026-04-10,5.6,I've contacted support multiple times for the same issue.
FB-0008462,CUST-102838,2026-02-07,6.2,The problem is still unresolved and this is becoming frustrating.
FB-0008463,CUST-102838,2026-03-10,4.4,The problem is still unresolved and this is becoming frustrating.
FB-0008464,CUST-102839,2026-07-04,6.7,We aren't using the platform as much as before.
FB-0008465,CUST-102839,2026-02-05,8.7,I'm not sure we're getting enough value from the subscription.
FB-0008466,CUST-102840,2026-03-09,5.0,I don't understand the latest invoice.
FB-0008467,CUST-102840,2026-02-21,4.0,There appears to be an unexpected charge on my account.
FB-0008468,CUST-102840,2026-06-12,5.1,There appears to be an unexpected charge on my account.
FB-0008469,CUST-102840,2026-07-09,3.0,I don't understand the latest invoice.
FB-0008470,CUST-102841,2026-07-14,6.8,Everything worked well and the issue was resolved quickly.
FB-0008471,CUST-102841,2026-04-18,6.5,The platform has been reliable and support was helpful.
FB-0008472,CUST-102841,2026-02-22,7.8,Everything worked well and the issue was resolved quickly.
FB-0008473,CUST-102841,2026-05-21,9.2,The platform has been reliable and support was helpful.
FB-0008474,CUST-102842,2026-03-03,7.0,I'm not sure we're getting enough value from the subscription.
FB-0008475,CUST-102842,2026-05-31,7.4,We aren't using the platform as much as before.
FB-0008476,CUST-102843,2026-07-14,3.3,The service problems and billing issues make it difficult to justify continuing.
FB-0008477,CUST-102843,2026-05-01,3.8,The service problems and billing issues make it difficult to justify continuing.
FB-0008478,CUST-102843,2026-04-11,5.1,The service problems and billing issues make it difficult to justify continuing.
FB-0008479,CUST-102843,2026-04-01,3.9,The service problems and billing issues make it difficult to justify continuing.
FB-0008480,CUST-102844,2026-03-28,2.9,The service problems and billing issues make it difficult to justify continuing.
FB-0008481,CUST-102844,2026-05-24,3.8,We've had too many problems and are seriously considering alternatives.
FB-0008482,CUST-102844,2026-02-22,4.7,We've had too many problems and are seriously considering alternatives.
FB-0008483,CUST-102845,2026-04-26,6.6,Several important features are not working as expected.
FB-0008484,CUST-102845,2026-07-16,6.7,The recent product changes made our workflow harder.
FB-0008485,CUST-102845,2026-07-12,3.8,The recent product changes made our workflow harder.
FB-0008486,CUST-102845,2026-06-04,5.9,The recent product changes made our workflow harder.
FB-0008487,CUST-102846,2026-03-20,9.4,The platform has been reliable and support was helpful.
FB-0008488,CUST-102846,2026-02-14,8.5,The platform has been reliable and support was helpful.
FB-0008489,CUST-102846,2026-07-05,9.5,Everything worked well and the issue was resolved quickly.
FB-0008490,CUST-102847,2026-06-25,4.7,I don't understand the latest invoice.
FB-0008491,CUST-102847,2026-02-09,6.8,There appears to be an unexpected charge on my account.
FB-0008492,CUST-102847,2026-06-25,5.2,I don't understand the latest invoice.
FB-0008493,CUST-102848,2026-04-02,3.8,The problem is still unresolved and this is becoming frustrating.
FB-0008494,CUST-102848,2026-03-10,4.5,The problem is still unresolved and this is becoming frustrating.
FB-0008495,CUST-102848,2026-04-09,7.1,I've contacted support multiple times for the same issue.
FB-0008496,CUST-102849,2026-02-03,8.9,Everything worked well and the issue was resolved quickly.
FB-0008497,CUST-102849,2026-06-26,7.3,Everything worked well and the issue was resolved quickly.
FB-0008498,CUST-102850,2026-02-07,5.5,There appears to be an unexpected charge on my account.
FB-0008499,CUST-102850,2026-05-04,5.5,There appears to be an unexpected charge on my account.
FB-0008500,CUST-102850,2026-07-15,6.0,There appears to be an unexpected charge on my account.
FB-0008501,CUST-102850,2026-06-08,5.3,I don't understand the latest invoice.
FB-0008502,CUST-102851,2026-03-15,8.6,Everything worked well and the issue was resolved quickly.
FB-0008503,CUST-102851,2026-03-29,9.9,The platform has been reliable and support was helpful.
FB-0008504,CUST-102851,2026-05-02,8.6,The platform has been reliable and support was helpful.
FB-0008505,CUST-102852,2026-07-02,7.2,The platform has been reliable and support was helpful.
FB-0008506,CUST-102852,2026-05-07,8.1,Everything worked well and the issue was resolved quickly.
FB-0008507,CUST-102853,2026-07-23,7.7,The platform has been reliable and support was helpful.
FB-0008508,CUST-102853,2026-04-20,7.1,The platform has been reliable and support was helpful.
FB-0008509,CUST-102853,2026-07-06,8.5,The platform has been reliable and support was helpful.
FB-0008510,CUST-102854,2026-04-09,2.9,We're evaluating alternatives and may move away from the platform.
FB-0008511,CUST-102854,2026-02-04,4.4,We're evaluating alternatives and may move away from the platform.
FB-0008512,CUST-102854,2026-02-13,5.4,We are considering cancelling at renewal.
FB-0008513,CUST-102855,2026-07-21,7.7,Everything worked well and the issue was resolved quickly.
FB-0008514,CUST-102855,2026-04-29,9.5,The platform has been reliable and support was helpful.
FB-0008515,CUST-102856,2026-05-05,8.0,Everything worked well and the issue was resolved quickly.
FB-0008516,CUST-102856,2026-06-08,9.2,The platform has been reliable and support was helpful.
FB-0008517,CUST-102856,2026-06-26,8.8,The platform has been reliable and support was helpful.
FB-0008518,CUST-102856,2026-03-17,8.2,Everything worked well and the issue was resolved quickly.
FB-0008519,CUST-102857,2026-07-09,3.5,The service problems and billing issues make it difficult to justify continuing.
FB-0008520,CUST-102857,2026-05-09,3.2,We've had too many problems and are seriously considering alternatives.
FB-0008521,CUST-102858,2026-02-04,6.2,I'm not sure we're getting enough value from the subscription.
FB-0008522,CUST-102858,2026-05-13,7.5,We aren't using the platform as much as before.
FB-0008523,CUST-102858,2026-05-02,7.2,I'm not sure we're getting enough value from the subscription.
FB-0008524,CUST-102859,2026-05-29,3.0,We're evaluating alternatives and may move away from the platform.
FB-0008525,CUST-102859,2026-06-03,4.3,We're evaluating alternatives and may move away from the platform.
FB-0008526,CUST-102859,2026-06-16,3.5,We are considering cancelling at renewal.
FB-0008527,CUST-102859,2026-05-07,4.2,We are considering cancelling at renewal.
FB-0008528,CUST-102860,2026-04-08,8.9,Everything worked well and the issue was resolved quickly.
FB-0008529,CUST-102860,2026-03-16,7.9,Everything worked well and the issue was resolved quickly.
FB-0008530,CUST-102860,2026-05-07,7.8,Everything worked well and the issue was resolved quickly.
FB-0008531,CUST-102861,2026-04-10,9.5,Everything worked well and the issue was resolved quickly.
FB-0008532,CUST-102861,2026-04-21,8.3,Everything worked well and the issue was resolved quickly.
FB-0008533,CUST-102862,2026-02-28,5.4,There appears to be an unexpected charge on my account.
FB-0008534,CUST-102862,2026-07-22,5.6,I don't understand the latest invoice.
FB-0008535,CUST-102862,2026-04-14,5.2,There appears to be an unexpected charge on my account.
FB-0008536,CUST-102862,2026-06-15,6.3,There appears to be an unexpected charge on my account.
FB-0008537,CUST-102863,2026-05-17,7.0,Everything worked well and the issue was resolved quickly.
FB-0008538,CUST-102863,2026-02-15,7.0,The platform has been reliable and support was helpful.
FB-0008539,CUST-102863,2026-05-05,9.5,Everything worked well and the issue was resolved quickly.
FB-0008540,CUST-102864,2026-02-04,9.4,Everything worked well and the issue was resolved quickly.
FB-0008541,CUST-102864,2026-04-04,7.3,The platform has been reliable and support was helpful.
FB-0008542,CUST-102865,2026-03-15,8.2,Everything worked well and the issue was resolved quickly.
FB-0008543,CUST-102865,2026-02-19,10.0,Everything worked well and the issue was resolved quickly.
FB-0008544,CUST-102865,2026-04-19,9.0,The platform has been reliable and support was helpful.
FB-0008545,CUST-102865,2026-05-22,8.1,Everything worked well and the issue was resolved quickly.
FB-0008546,CUST-102866,2026-07-23,4.4,We aren't using the platform as much as before.
FB-0008547,CUST-102866,2026-07-04,7.1,We aren't using the platform as much as before.
FB-0008548,CUST-102867,2026-03-08,10.0,Everything worked well and the issue was resolved quickly.
FB-0008549,CUST-102867,2026-06-22,9.9,Everything worked well and the issue was resolved quickly.
FB-0008550,CUST-102868,2026-02-22,10.0,Everything worked well and the issue was resolved quickly.
FB-0008551,CUST-102868,2026-03-23,10.0,The platform has been reliable and support was helpful.
FB-0008552,CUST-102869,2026-07-04,6.3,I've contacted support multiple times for the same issue.
FB-0008553,CUST-102869,2026-05-01,5.5,I've contacted support multiple times for the same issue.
FB-0008554,CUST-102869,2026-06-10,6.9,I've contacted support multiple times for the same issue.
FB-0008555,CUST-102869,2026-03-24,4.4,I've contacted support multiple times for the same issue.
FB-0008556,CUST-102870,2026-04-30,3.4,The problem is still unresolved and this is becoming frustrating.
FB-0008557,CUST-102870,2026-02-10,5.6,The problem is still unresolved and this is becoming frustrating.
FB-0008558,CUST-102871,2026-03-26,8.2,The platform has been reliable and support was helpful.
FB-0008559,CUST-102871,2026-07-18,8.5,The platform has been reliable and support was helpful.
FB-0008560,CUST-102872,2026-07-13,6.8,"The issue was annoying, but the team resolved it quickly."
FB-0008561,CUST-102872,2026-02-25,7.7,"I was frustrated by the new interface, but overall the product is valuable."
FB-0008562,CUST-102873,2026-03-04,9.2,The platform has been reliable and support was helpful.
FB-0008563,CUST-102873,2026-03-23,9.5,The platform has been reliable and support was helpful.
FB-0008564,CUST-102873,2026-02-14,8.9,Everything worked well and the issue was resolved quickly.
FB-0008565,CUST-102874,2026-05-10,4.6,There appears to be an unexpected charge on my account.
FB-0008566,CUST-102874,2026-02-10,5.5,There appears to be an unexpected charge on my account.
FB-0008567,CUST-102874,2026-07-13,4.4,There appears to be an unexpected charge on my account.
FB-0008568,CUST-102875,2026-02-09,3.5,We're evaluating alternatives and may move away from the platform.
FB-0008569,CUST-102875,2026-05-23,3.8,We're evaluating alternatives and may move away from the platform.
FB-0008570,CUST-102875,2026-06-05,4.3,We're evaluating alternatives and may move away from the platform.
FB-0008571,CUST-102876,2026-02-16,9.2,The platform has been reliable and support was helpful.
FB-0008572,CUST-102876,2026-04-23,8.6,The platform has been reliable and support was helpful.
FB-0008573,CUST-102877,2026-03-08,10.0,The platform has been reliable and support was helpful.
FB-0008574,CUST-102877,2026-07-02,9.8,Everything worked well and the issue was resolved quickly.
FB-0008575,CUST-102878,2026-02-07,3.8,Several important features are not working as expected.
FB-0008576,CUST-102878,2026-07-11,4.0,Several important features are not working as expected.
FB-0008577,CUST-102879,2026-05-06,10.0,Everything worked well and the issue was resolved quickly.
FB-0008578,CUST-102879,2026-04-11,6.5,Everything worked well and the issue was resolved quickly.
FB-0008579,CUST-102879,2026-04-30,8.0,Everything worked well and the issue was resolved quickly.
FB-0008580,CUST-102879,2026-02-28,8.5,The platform has been reliable and support was helpful.
FB-0008581,CUST-102880,2026-06-18,7.8,I'm not sure we're getting enough value from the subscription.
FB-0008582,CUST-102880,2026-06-03,8.1,We aren't using the platform as much as before.
FB-0008583,CUST-102880,2026-03-19,7.1,I'm not sure we're getting enough value from the subscription.
FB-0008584,CUST-102880,2026-03-04,8.3,I'm not sure we're getting enough value from the subscription.
FB-0008585,CUST-102881,2026-02-12,9.5,Everything worked well and the issue was resolved quickly.
FB-0008586,CUST-102881,2026-05-12,8.5,The platform has been reliable and support was helpful.
FB-0008587,CUST-102881,2026-07-13,7.9,Everything worked well and the issue was resolved quickly.
FB-0008588,CUST-102882,2026-03-27,8.1,We aren't using the platform as much as before.
FB-0008589,CUST-102882,2026-03-20,7.6,We aren't using the platform as much as before.
FB-0008590,CUST-102882,2026-03-05,5.8,I'm not sure we're getting enough value from the subscription.
FB-0008591,CUST-102883,2026-04-10,9.2,Everything worked well and the issue was resolved quickly.
FB-0008592,CUST-102883,2026-03-12,9.8,The platform has been reliable and support was helpful.
FB-0008593,CUST-102883,2026-07-21,8.4,Everything worked well and the issue was resolved quickly.
FB-0008594,CUST-102884,2026-07-04,9.6,Everything worked well and the issue was resolved quickly.
FB-0008595,CUST-102884,2026-02-06,9.5,Everything worked well and the issue was resolved quickly.
FB-0008596,CUST-102884,2026-03-22,8.4,The platform has been reliable and support was helpful.
FB-0008597,CUST-102884,2026-05-03,9.3,The platform has been reliable and support was helpful.
FB-0008598,CUST-102885,2026-05-18,2.9,The service problems and billing issues make it difficult to justify continuing.
FB-0008599,CUST-102885,2026-02-22,3.3,We've had too many problems and are seriously considering alternatives.
FB-0008600,CUST-102885,2026-05-25,5.1,We've had too many problems and are seriously considering alternatives.
FB-0008601,CUST-102885,2026-05-23,3.1,We've had too many problems and are seriously considering alternatives.
FB-0008602,CUST-102886,2026-06-25,7.2,We aren't using the platform as much as before.
FB-0008603,CUST-102886,2026-05-13,5.9,I'm not sure we're getting enough value from the subscription.
FB-0008604,CUST-102887,2026-05-07,8.6,"The issue was annoying, but the team resolved it quickly."
FB-0008605,CUST-102887,2026-02-23,6.5,"The issue was annoying, but the team resolved it quickly."
FB-0008606,CUST-102888,2026-06-24,6.6,There appears to be an unexpected charge on my account.
FB-0008607,CUST-102888,2026-07-18,6.3,I don't understand the latest invoice.
FB-0008608,CUST-102888,2026-03-09,5.0,There appears to be an unexpected charge on my account.
FB-0008609,CUST-102889,2026-02-28,6.3,I don't understand the latest invoice.
FB-0008610,CUST-102889,2026-03-20,7.3,I don't understand the latest invoice.
FB-0008611,CUST-102889,2026-07-14,4.9,There appears to be an unexpected charge on my account.
FB-0008612,CUST-102889,2026-06-19,4.6,I don't understand the latest invoice.
FB-0008613,CUST-102890,2026-06-15,5.6,The problem is still unresolved and this is becoming frustrating.
FB-0008614,CUST-102890,2026-02-17,4.4,I've contacted support multiple times for the same issue.
FB-0008615,CUST-102890,2026-03-06,6.0,The problem is still unresolved and this is becoming frustrating.
FB-0008616,CUST-102891,2026-07-14,4.8,The problem is still unresolved and this is becoming frustrating.
FB-0008617,CUST-102891,2026-05-29,5.2,The problem is still unresolved and this is becoming frustrating.
FB-0008618,CUST-102892,2026-04-05,7.3,Everything worked well and the issue was resolved quickly.
FB-0008619,CUST-102892,2026-02-10,8.0,The platform has been reliable and support was helpful.
FB-0008620,CUST-102893,2026-07-06,2.9,We are considering cancelling at renewal.
FB-0008621,CUST-102893,2026-05-04,4.4,We're evaluating alternatives and may move away from the platform.
FB-0008622,CUST-102893,2026-07-17,3.8,We are considering cancelling at renewal.
FB-0008623,CUST-102894,2026-07-22,7.3,The platform has been reliable and support was helpful.
FB-0008624,CUST-102894,2026-04-15,9.0,Everything worked well and the issue was resolved quickly.
FB-0008625,CUST-102894,2026-06-25,8.1,The platform has been reliable and support was helpful.
FB-0008626,CUST-102895,2026-06-02,7.5,The platform has been reliable and support was helpful.
FB-0008627,CUST-102895,2026-05-23,9.0,Everything worked well and the issue was resolved quickly.
FB-0008628,CUST-102895,2026-02-12,8.1,Everything worked well and the issue was resolved quickly.
